Journal,IDno,Year,Volume,Issue,ArticleTitle,FirstFemale,LastFemale,TotalFemale,TotalMale,TotalAuthors,TotalAmbiguous,Bird,anyFEM,firstFEM,lastFEM,Pfem,Pmale
BE,2402,2013,24,3,Strategic male mate choice minimizes ejaculate consumption,N,N,0,3,4,1,N,0,0,0,0,0.75
BE,2403,2013,24,3,Multiple achromatic plumage ornaments signal to multiple receivers,Y,N,3,2,5,0,Y,1,1,0,0.6,0.4
BE,2404,2013,24,3,Canalization of phenology in common terns: genetic and phenotypic variations in spring arrival date,Y,Y,2,2,4,0,Y,1,1,1,0.5,0.5
BE,2405,2013,24,3,"Male diet, female experience, and female size influence maternal investment in swordtails",Y,Y,3,1,4,0,N,1,1,1,0.75,0.25
BE,2406,2013,24,3,Differential effects of food availability and nest predation risk on avian reproductive strategies,Y,N,2,3,5,0,Y,1,1,0,0.4,0.6
BE,2407,2013,24,3,Do womens preferences for mens facial hair change with reproductive status?,N,Y,1,1,3,1,N,1,0,1,0.333333333,0.333333333
BE,2408,2013,24,3,Big brother is watching you: eavesdropping to resolve family conflicts,Y,N,2,2,4,0,Y,1,1,0,0.5,0.5
BE,2409,2013,24,3,"Spatial variation in food supply, mating behavior, and sexually transmitted disease epidemics",N,N,2,6,8,0,N,1,0,0,0.25,0.75
BE,2410,2013,24,3,Experimental evidence that immediate neighbors affect male attractiveness,Y,Y,3,1,4,0,N,1,1,1,0.75,0.25
BE,2411,2013,24,3,Transgenerational effects of diet environment on life-history and acoustic signals of a grasshopper,Y,N,1,1,2,0,N,1,1,0,0.5,0.5
BE,2412,2013,24,3,Expression of pre- and postcopulatory traits under different dietary conditions in guppies,N,N,2,2,4,0,N,1,0,0,0.5,0.5
BE,2413,2013,24,3,Maternal costs in offspring production affect investment rules in joint rearing,N,N,0,3,3,0,N,0,0,0,0,1
BE,2414,2013,24,3,Positive effects of an invasive shrub on aggregation and abundance of a native small rodent,N,N,3,4,7,0,N,1,0,0,0.428571429,0.571428571
BE,2415,2013,24,3,Trapline foraging by bumble bees: VII. Adjustments for foraging success following competitor removal,U,N,1,1,3,1,N,1,0,0,0.333333333,0.333333333
BE,2416,2013,24,3,"Human facial attributes, but not perceived intelligence, are used as cues of health and resource provision potential",N,N,2,4,6,0,N,1,0,0,0.333333333,0.666666667
BE,2417,2013,24,4,Green symphonies: a call for studies on acoustic communication in plants,Y,Y,1,0,1,0,N,1,1,1,1,0
BE,2418,2013,24,4,Green symphonies or wind in the willows? Testing acoustic communication in plants,N,N,1,3,4,0,N,1,0,0,0.25,0.75
BE,2419,2013,24,4,Never say never in a noisy worldcommentary on Gaglianos green symphonies,N,N,0,1,1,0,N,0,0,0,0,1
BE,2420,2013,24,4,Acoustic communication in plants: do the woods really sing?,Y,Y,1,0,1,0,N,1,1,1,1,0
BE,2421,2013,24,4,Comments on green symphonies,U,U,0,0,2,2,N,0,0,0,0,0
BE,2422,2013,24,4,The flowering of plant bioacoustics: how and why,Y,Y,1,0,1,0,N,1,1,1,1,0
BE,2423,2013,24,4,Chimeric embryospotential mechanism of avian offspring sex manipulation,N,Y,1,1,2,0,Y,1,0,1,0.5,0.5
BE,2424,2013,24,4,Behavioral syndromes as evolutionary constraints,N,N,0,2,2,0,N,0,0,0,0,1
BE,2425,2013,24,4,Amoeboid organism uses extracellular secretions to make smart foraging decisions,N,Y,3,1,4,0,N,1,0,1,0.75,0.25
BE,2426,2013,24,4,Human sperm competition in postindustrial ecologies: sperm competition cues predict adult DVD sales,N,N,0,3,3,0,N,0,0,0,0,1
BE,2427,2013,24,4,Assortative mating by aggressiveness type in orb weaving spiders,Y,Y,3,2,5,0,N,1,1,1,0.6,0.4
BE,2428,2013,24,4,Food distribution influences social organization and population growth in a small rodent,Y,N,2,4,6,0,N,1,1,0,0.333333333,0.666666667
BE,2429,2013,24,4,An experimental test of the Westermarck effect: sex differences in inbreeding avoidance,Y,N,2,1,3,0,N,1,1,0,0.666666667,0.333333333
BE,2430,2013,24,4,Species recognition of color and motion signals in Anolis grahami: evidence from responses to lizard robots,N,N,0,4,4,0,N,0,0,0,0,1
BE,2431,2013,24,4,When a male changes his ways: sex differences in feeding behavior in the pied flycatcher,N,N,0,3,3,0,Y,0,0,0,0,1
BE,2432,2013,24,4,Condition-dependent signaling and adoption of mating tactics in an amphibian with energetic displays,Y,Y,1,0,1,0,N,1,1,1,1,0
BE,2433,2013,24,4,Contrasting risks from different predators change the overall nonlethal effects of predation risk,N,N,0,2,2,0,Y,0,0,0,0,1
BE,2434,2013,24,4,Female ostracods respond to and intercept artificial conspecific male luminescent courtship displays,N,N,0,2,2,0,N,0,0,0,0,1
BE,2435,2013,24,4,The operational sex ratio and density influence spatial relationships between breeding pipefish,U,U,0,0,6,6,N,0,0,0,0,0
BE,2436,2013,24,4,Vocal kin recognition in kin neighborhoods of western bluebirds,N,Y,3,1,4,0,Y,1,0,1,0.75,0.25
BE,2437,2013,24,4,Strategic male courtship effort varies in concert with adaptive shifts in female mating preferences,N,Y,2,2,4,0,N,1,0,1,0.5,0.5
BE,2438,2013,24,4,"Attractiveness of womens body: body mass index, waisthip ratio, and their relative importance",N,N,0,1,1,0,N,0,0,0,0,1
BE,2439,2013,24,4,Nest size and aromatic plants in the nest as sexually selected female traits in blue tits,N,N,1,5,6,0,Y,1,0,0,0.166666667,0.833333333
BE,2440,2013,24,4,Personality pace-of-life hypothesis: testing genetic associations among personality and life history,N,Y,2,3,5,0,N,1,0,1,0.4,0.6
BE,2441,2013,24,4,Bitter taste enhances predatory biases against aggregations of prey with warning coloration,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
BE,2442,2013,24,4,Female northern myotis (Myotis septentrionalis) that roost together are related,Y,N,1,3,4,0,Y,1,1,0,0.25,0.75
BE,2443,2013,24,4,"Male ornamental coloration improves courtship success in a jumping spider, but only in the sun",Y,N,1,1,2,0,N,1,1,0,0.5,0.5
BE,2444,2013,24,4,Male aggression varies with throat color in 2 distinct populations of the mesquite lizard,Y,N,1,4,5,0,N,1,1,0,0.2,0.8
BE,2445,2013,24,4,Acoustic cues alter perceived sperm competition risk in the field cricket Teleogryllus oceanicus,N,Y,1,1,2,0,N,1,0,1,0.5,0.5
BE,2446,2013,24,4,"Risky business: sex differences in mortality and dispersal in a polygynous, monomorphic lemur",Y,Y,3,2,5,0,N,1,1,1,0.6,0.4
BE,2447,2013,24,4,Sex-specific thermal constraints on fiddler crab behavior,N,N,1,2,3,0,N,1,0,0,0.333333333,0.666666667
BE,2448,2013,24,4,Spatial decoupling of song and plumage generates novel phenotypes between 2 avian subspecies,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
BE,2449,2013,24,4,Simultaneous viewing of own and parasitic eggs is not required for egg rejection by a cuckoo host,N,N,0,4,4,0,Y,0,0,0,0,1
BE,2450,2013,24,4,No benefits of polyandry to female green turtles,Y,Y,2,4,6,0,N,1,1,1,0.333333333,0.666666667
BE,2451,2013,24,5,Human behavioral ecology: current research and future prospects,N,Y,2,2,4,0,N,1,0,1,0.5,0.5
BE,2452,2013,24,5,Why mechanisms shouldnt be ignoredcommentary on Nettle by Brown,Y,Y,1,0,1,0,N,1,1,1,1,0
BE,2453,2013,24,5,Human behavioral ecologynecessary but not sufficient for the evolutionary analysis of human behavior,Y,Y,1,0,1,0,N,1,1,1,1,0
BE,2454,2013,24,5,Human behavioral ecology,N,N,0,2,2,0,N,0,0,0,0,1
BE,2455,2013,24,5,The pleasures and pitfalls of studying humans from a behavioral ecological perspective,Y,N,1,1,2,0,N,1,1,0,0.5,0.5
BE,2456,2013,24,5,Response: how much you need to engage with mechanism depends on what you are trying to do,N,Y,2,2,4,0,N,1,0,1,0.5,0.5
BE,2457,2013,24,5,Eye for an eyespot: how iridescent plumage ocelli influence peacock mating success,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
BE,2458,2013,24,5,Honeybee cognitive ecology in a fluctuating agricultural setting of apple and pear trees,Y,N,4,2,6,0,N,1,1,0,0.666666667,0.333333333
BE,2459,2013,24,5,A meta-analysis of correlated behaviors with implications for behavioral syndromes: relationships between particular behavioral traits,N,N,0,3,3,0,N,0,0,0,0,1
BE,2460,2013,24,5,Personality traits are related to ecology across a biological invasion,N,N,4,4,8,0,Y,1,0,0,0.5,0.5
BE,2461,2013,24,5,Slow explorers take less risk: a problem of sampling bias in ecological studies,Y,N,4,4,8,0,Y,1,1,0,0.5,0.5
BE,2462,2013,24,5,Female preferences for acoustic and olfactory signals during courtship: male crickets send multiple messages,Y,Y,3,1,4,0,N,1,1,1,0.75,0.25
BE,2463,2013,24,5,Forewing pigmentation predicts migration distance in wild-caught migratory monarch butterflies,N,N,0,4,4,0,N,0,0,0,0,1
BE,2464,2013,24,5,Tadpole antipredator responses change over time: what is the role of learning and generalization?,N,Y,1,1,2,0,N,1,0,1,0.5,0.5
BE,2465,2013,24,5,Effects of cortisol administration on cooperative behavior in meerkat helpers,N,N,1,4,5,0,N,1,0,0,0.2,0.8
BE,2466,2013,24,5,Multiple mating in a lizard increases fecundity but provides no evidence for genetic benefits,N,N,0,3,3,0,N,0,0,0,0,1
BE,2467,2013,24,5,Fiery frills: carotenoid-based coloration predicts contest success in frillneck lizards,N,Y,1,2,3,0,N,1,0,1,0.333333333,0.666666667
BE,2468,2013,24,5,The effect of disparate information on individual fish movements and emergent group behavior,Y,Y,2,0,2,0,N,1,1,1,1,0
BE,2469,2013,24,5,Cleaner fish coloration decreases predation risk in aggressive fangblenny mimics,Y,Y,1,0,1,0,Y,1,1,1,1,0
BE,2470,2013,24,5,Multilevel selection and effects of keystone hyperaggressive males on mating success and behavior in stream water striders,Y,N,1,1,2,0,N,1,1,0,0.5,0.5
BE,2471,2013,24,5,Prey escorting behavior and possible convergent evolution of foraging recruitment mechanisms in an invasive ant,N,N,0,3,3,0,N,0,0,0,0,1
BE,2472,2013,24,5,Differentiating among alternative models for the resolution of parentoffspring conflict,Y,N,1,1,2,0,N,1,1,0,0.5,0.5
BE,2473,2013,24,5,When every sperm counts: factors affecting male fertility in the honeybee Apis mellifera,U,U,0,0,4,4,N,0,0,0,0,0
BE,2474,2013,24,5,Male choice of mates and mating resources in the rose bitterling (Rhodeus ocellatus),Y,N,1,3,4,0,N,1,1,0,0.25,0.75
BE,2475,2013,24,5,Predator and prey activity levels jointly influence the outcome of long-term foraging bouts,Y,N,2,4,6,0,N,1,1,0,0.333333333,0.666666667
BE,2476,2013,24,5,Change in flight initiation distance between urban and rural habitats following a cold winter,N,N,0,5,5,0,Y,0,0,0,0,1
BE,2477,2013,24,5,Parental effects on early development: testing for indirect benefits of polyandry,Y,Y,2,0,2,0,N,1,1,1,1,0
BE,2478,2013,24,5,Foraging in groups allows collective predator detection in a mammal species without alarm calls,N,Y,2,2,4,0,N,1,0,1,0.5,0.5
BE,2479,2013,24,5,The evolution and function of pattern diversity in snakes,N,N,0,4,4,0,N,0,0,0,0,1
BE,2480,2013,24,5,The effect of competitors on calling effort and life span in male field crickets,Y,N,2,3,5,0,N,1,1,0,0.4,0.6
BE,2481,2013,24,5,Mating system and intrapatch mobility delay inbreeding in fragmented populations of a gecko,Y,Y,2,3,5,0,N,1,1,1,0.4,0.6
BE,2482,2013,24,6,Uropygial gland volatiles facilitate species recognition between two sympatric sibling bird species,U,U,0,0,3,3,Y,0,0,0,0,0
BE,2483,2013,24,6, Flight calls signal group and individual identity but not kinship in a cooperatively breeding bird,Y,N,1,2,3,0,Y,1,1,0,0.333333333,0.666666667
BE,2484,2013,24,6,"Mating preferences do not maintain the tailspot polymorphism in the platyfish, Xiphophorus variatus",N,N,0,2,2,0,N,0,0,0,0,1
BE,2485,2013,24,6,Magpies do not desert after prolonging the parental care period: an experimental study,N,Y,1,2,3,0,Y,1,0,1,0.333333333,0.666666667
BE,2486,2013,24,6,Ultraviolet crown coloration in female blue tits predicts reproductive success and baseline corticosterone,Y,Y,2,2,4,0,Y,1,1,1,0.5,0.5
BE,2487,2013,24,6,Social conflict in ant larvae: egg cannibalism occurs mainly in males and larvae prefer alien eggs,Y,N,2,1,3,0,N,1,1,0,0.666666667,0.333333333
BE,2488,2013,24,6,Prey handling performance facilitates competitive dominance of an invasive over native keystone ant,N,N,0,3,3,0,N,0,0,0,0,1
BE,2489,2013,24,6,Disassortative mating for boldness decreases reproductive success in the guppy,Y,Y,2,0,2,0,N,1,1,1,1,0
BE,2490,2013,24,6,Sexual dimorphism in a feeding apparatus is driven by mate choice and not niche partitioning,N,N,0,4,4,0,Y,0,0,0,0,1
BE,2491,2013,24,6,Effects of foraging and sexual selection on ecomorphology of a fish with alternative reproductive tactics,N,N,0,4,4,0,N,0,0,0,0,1
BE,2492,2013,24,6,Why woodcock commute: testing the foraging-benefit and predation-risk hypotheses,N,N,0,4,4,0,Y,0,0,0,0,1
BE,2493,2013,24,6,Revisiting the evidence for inbreeding avoidance in zebra finches,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
BE,2494,2013,24,6,"Immediate, independent adjustment of call pitch and amplitude in response to varying background noise by silvereyes (Zosterops lateralis)",Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
BE,2495,2013,24,6,Rates of agonism among female primates: a cross-taxon perspective,N,N,1,2,3,0,N,1,0,0,0.333333333,0.666666667
BE,2496,2013,24,6,Variance in mating success does not produce strong sexual selection in a polygynous songbird,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
BE,2497,2013,24,6,Breeding synchronization facilitates extrapair mating for inbreeding avoidance,N,Y,2,1,3,0,Y,1,0,1,0.666666667,0.333333333
BE,2498,2013,24,6,The role of beginners luck in learning to prefer risky patches by socially foraging house sparrows,N,N,2,3,5,0,Y,1,0,0,0.4,0.6
BE,2499,2013,24,6,Sexual selection acting on a speciation trait in darters (Percidae: Etheostoma),N,Y,2,1,3,0,N,1,0,1,0.666666667,0.333333333
BE,2500,2013,24,6,Inferring activity budgets in wild animals to estimate the consequences of disturbances,N,N,1,2,3,0,N,1,0,0,0.333333333,0.666666667
BE,2501,2012,23,1,Modeling male reproductive strategies and optimal mate number in an orb-web spider,Y,Y,4,0,4,0,N,1,1,1,1,0
BE,2502,2012,23,1,Reproductive skew in an avian cooperative breeder: an empirical test for theoretical models,U,U,0,0,3,3,Y,0,0,0,0,0
BE,2503,2012,23,1,Kin presence drives philopatry and social aggregation in juvenile Desert Night Lizards (Xantusia vigilis),Y,Y,1,0,1,0,N,1,1,1,1,0
BE,2504,2012,23,1,Food availability and offspring demand influence sex-specific patterns and repeatability of parental provisioning,N,Y,1,2,3,0,Y,1,0,1,0.333333333,0.666666667
BE,2505,2012,23,1, Sister clade comparisons reveal reduced maternal care behavior in social cobweb spiders,N,Y,2,1,3,0,N,1,0,1,0.666666667,0.333333333
BE,2506,2012,23,1,Who initiates extrapair mating in song sparrows?,N,N,3,4,7,0,Y,1,0,0,0.428571429,0.571428571
BE,2507,2012,23,1,No evidence for negative frequencydependent feeding performance in relation to personality,N,N,1,4,5,0,Y,1,0,0,0.2,0.8
BE,2508,2012,23,1,"Migration strategy of a flight generalist, the Lesser Black-backed Gull Larus fuscus",N,N,1,4,5,0,Y,1,0,0,0.2,0.8
BE,2509,2012,23,1,Body spot coloration of a nocturnal sit-and-wait predator visually lures prey,N,U,0,1,6,5,N,0,0,0,0,0.166666667
BE,2510,2012,23,1,Nonlinear effects of group size on the success of wolves hunting elk,N,N,0,5,5,0,N,0,0,0,0,1
BE,2511,2012,23,1, Antipredator calls of tufted titmice and interspecific transfer of encoded threat information,Y,Y,2,0,2,0,Y,1,1,1,1,0
BE,2512,2012,23,1,Variation in the effect of repeated intrusions on calling behavior in a territorial toadlet,N,N,0,3,3,0,N,0,0,0,0,1
BE,2513,2012,23,1,Song bout length is indicative of spatial learning in European starlings,Y,N,2,2,4,0,Y,1,1,0,0.5,0.5
BE,2514,2012,23,1, Generalization in mate-choice copying in humans,N,N,0,5,5,0,N,0,0,0,0,1
BE,2515,2012,23,1,Honey bees use social information in waggle dances more fully when foraging errors are more costly,Y,N,1,2,3,0,N,1,1,0,0.333333333,0.666666667
BE,2516,2012,23,1,The economics of nestmate killing in avian brood parasites: a provisions trade-off,N,N,1,4,5,0,Y,1,0,0,0.2,0.8
BE,2517,2012,23,1,Spatial movements and social networks in juvenile male song sparrows,N,N,2,2,4,0,Y,1,0,0,0.5,0.5
BE,2518,2012,23,1,Mechanisms underlying small-scale partial migration of a subtropical owl,U,N,1,1,3,1,N,1,0,0,0.333333333,0.333333333
BE,2519,2012,23,1,Stress-induced sex ratios in ground squirrels: support for a mechanistic hypothesis,N,N,1,3,4,0,N,1,0,0,0.25,0.75
BE,2520,2012,23,1,"Resource allocation trade-off between sperm quality and immunity in the field cricket, Teleogryllus oceanicus",Y,Y,1,0,1,0,N,1,1,1,1,0
BE,2521,2012,23,1,Zebra finches in poor condition produce more and consume more food in a producerscrounger game,Y,N,1,1,2,0,Y,1,1,0,0.5,0.5
BE,2522,2012,23,1,"Brooding, provisioning, and compensatory care in the cooperatively breeding acorn woodpecker",N,N,0,2,2,0,N,0,0,0,0,1
BE,2523,2012,23,1,Costly copulation in the wild: mating increases the risk of parasitoid-mediated death in swarming locusts,N,N,0,1,1,0,N,0,0,0,0,1
BE,2524,2012,23,1,Concurrent effects of sperm competition and female quality on male mate choice in the Trinidadian guppy (Poecilia reticulata),Y,N,2,1,3,0,N,1,1,0,0.666666667,0.333333333
BE,2525,2012,23,1,Comparative effects of urban development and anthropogenic noise on bird songs,U,U,0,0,3,3,Y,0,0,0,0,0
BE,2526,2012,23,1,Size-dependent patterns of diel vertical migration: smaller fish may benefit from faster ascent,Y,N,1,1,2,0,N,1,1,0,0.5,0.5
BE,2527,2012,23,1,Intersexual conflict during mate guarding in an androdioecious crustacean,N,N,0,2,2,0,N,0,0,0,0,1
BE,2528,2012,23,1,Social information use may lead to maladaptive decisions: a game theoretic model,Y,Y,3,0,3,0,N,1,1,1,1,0
BE,2529,2012,23,2,Unraveling the true complexity of costly color signaling,N,N,1,2,3,0,N,1,0,0,0.333333333,0.666666667
BE,2530,2012,23,2,Paradoxical calls: the opposite signaling role of sound frequency across bird species,N,N,0,1,1,0,Y,0,0,0,0,1
BE,2531,2012,23,2,Parental effects on animal personality,N,N,0,1,1,0,N,0,0,0,0,1
BE,2532,2012,23,2,The influence of ecology on sociality in the killer whale (Orcinus orca),Y,N,3,1,4,0,N,1,1,0,0.75,0.25
BE,2533,2012,23,2,"Anthropogenic food patches and association patterns of Tursiops truncatus at Lampedusa island, Italy",Y,Y,3,0,3,0,N,1,1,1,1,0
BE,2534,2012,23,2,Changes in antipredator vigilance over time caused by a war of attrition between predator and prey,N,N,0,2,2,0,N,0,0,0,0,1
BE,2535,2012,23,2,Female house sparrows prefer big males with a large white wing bar and fewer feather holes caused by chewing lice,N,N,0,2,2,0,Y,0,0,0,0,1
BE,2536,2012,23,2,Postcopulatory mechanisms of inbreeding avoidance in the island endemic hihi (Notiomystis cincta),Y,N,2,4,7,1,Y,1,1,0,0.285714286,0.571428571
BE,2537,2012,23,2,The effects of neighbor familiarity and size on cooperative defense of fiddler crab territories,Y,Y,3,1,4,0,N,1,1,1,0.75,0.25
